violation_id,raw_address,house,direction,street_name,street_type,address_key
7445606,2030 S STATE ST,2030,S,STATE,ST,2030 S STATE ST
7445649,3728 N SOUTHPORT AVE,3728,N,SOUTHPORT,AVE,3728 N SOUTHPORT AVE
7444725,2010 W CONCORD PL,2010,W,CONCORD,PL,2010 W CONCORD PL
7444920,2 E 8TH ST,2,E,8TH,ST,2 E 8TH ST
7444452,4119 S ELLIS AVE,4119,S,ELLIS,AVE,4119 S ELLIS AVE
7444834,3801 N ASHLAND AVE,3801,N,ASHLAND,AVE,3801 N ASHLAND AVE
7444469,2917 W CERMAK RD,2917,W,CERMAK,RD,2917 W CERMAK RD
7444727,3143 W POLK ST,3143,W,POLK,ST,3143 W POLK ST
7444731,5414 S RIDGEWOOD CT,5414,S,RIDGEWOOD,CT,5414 S RIDGEWOOD CT
7444719,1353 N STATE PKWY,1353,N,STATE,PKWY,1353 N STATE PKWY
7444451,4119 S ELLIS AVE,4119,S,ELLIS,AVE,4119 S ELLIS AVE
7444778,9510 S CONSTANCE AVE,9510,S,CONSTANCE,AVE,9510 S CONSTANCE AVE
7444879,3600 W WAVELAND AVE,3600,W,WAVELAND,AVE,3600 W WAVELAND AVE
7444545,4707 S MARSHFIELD AVE,4707,S,MARSHFIELD,AVE,4707 S MARSHFIELD AVE
7445650,3728 N SOUTHPORT AVE,3728,N,SOUTHPORT,AVE,3728 N SOUTHPORT AVE
7232110,9510 S CONSTANCE AVE,9510,S,CONSTANCE,AVE,9510 S CONSTANCE AVE
7444465,2917 W CERMAK RD,2917,W,CERMAK,RD,2917 W CERMAK RD
7444464,2917 W CERMAK RD,2917,W,CERMAK,RD,2917 W CERMAK RD
7444735,5939 S WABASH AVE,5939,S,WABASH,AVE,5939 S WABASH AVE
7444721,1353 N STATE PKWY,1353,N,STATE,PKWY,1353 N STATE PKWY
7445635,3728 N SOUTHPORT AVE,3728,N,SOUTHPORT,AVE,3728 N SOUTHPORT AVE
7444682,120 S LA SALLE ST,120,S,LA SALLE,ST,120 S LA SALLE ST
7444466,2917 W CERMAK RD,2917,W,CERMAK,RD,2917 W CERMAK RD
7444467,2917 W CERMAK RD,2917,W,CERMAK,RD,2917 W CERMAK RD
7446371,5533 S WOOD ST,5533,S,WOOD,ST,5533 S WOOD ST
7445374,8770 W BRYN MAWR AVE,8770,W,BRYN MAWR,AVE,8770 W BRYN MAWR AVE
7444730,5414 S RIDGEWOOD CT,5414,S,RIDGEWOOD,CT,5414 S RIDGEWOOD CT
7446373,5533 S WOOD ST,5533,S,WOOD,ST,5533 S WOOD ST
7444877,4033 N LAPORTE AVE,4033,N,LAPORTE,AVE,4033 N LAPORTE AVE
7446374,5533 S WOOD ST,5533,S,WOOD,ST,5533 S WOOD ST
7444761,6907 S CRANDON AVE,6907,S,CRANDON,AVE,6907 S CRANDON AVE
7444463,2917 W CERMAK RD,2917,W,CERMAK,RD,2917 W CERMAK RD
7444468,2917 W CERMAK RD,2917,W,CERMAK,RD,2917 W CERMAK RD
7445605,2030 S STATE ST,2030,S,STATE,ST,2030 S STATE ST
7444760,6907 S CRANDON AVE,6907,S,CRANDON,AVE,6907 S CRANDON AVE
7444889,152 N MENARD AVE,152,N,MENARD,AVE,152 N MENARD AVE
7444878,3600 W WAVELAND AVE,3600,W,WAVELAND,AVE,3600 W WAVELAND AVE
7444767,8811 S ELIZABETH ST,8811,S,ELIZABETH,ST,8811 S ELIZABETH ST
7444777,9510 S CONSTANCE AVE,9510,S,CONSTANCE,AVE,9510 S CONSTANCE AVE
7444758,663 W GRACE ST,663,W,GRACE,ST,663 W GRACE ST
7444656,8653 S TRIPP AVE,8653,S,TRIPP,AVE,8653 S TRIPP AVE
7444876,4033 N LAPORTE AVE,4033,N,LAPORTE,AVE,4033 N LAPORTE AVE
7444771,7616 S PHILLIPS AVE,7616,S,PHILLIPS,AVE,7616 S PHILLIPS AVE
7444729,5414 S RIDGEWOOD CT,5414,S,RIDGEWOOD,CT,5414 S RIDGEWOOD CT
7444770,7616 S PHILLIPS AVE,7616,S,PHILLIPS,AVE,7616 S PHILLIPS AVE
7444720,1353 N STATE PKWY,1353,N,STATE,PKWY,1353 N STATE PKWY
7446497,415 W 95TH PL,415,W,95TH,PL,415 W 95TH PL
7444496,1343 N CLEVELAND AVE,1343,N,CLEVELAND,AVE,1343 N CLEVELAND AVE
7444127,1216 N LA SALLE DR,1216,N,LA SALLE,DR,1216 N LA SALLE DR
7444388,5111 W MONTROSE AVE,5111,W,MONTROSE,AVE,5111 W MONTROSE AVE
7217952,2153 W 111TH ST,2153,W,111TH,ST,2153 W 111TH ST
7444124,1216 N LA SALLE DR,1216,N,LA SALLE,DR,1216 N LA SALLE DR
7444117,7830 S LUELLA AVE,7830,S,LUELLA,AVE,7830 S LUELLA AVE
7217951,2153 W 111TH ST,2153,W,111TH,ST,2153 W 111TH ST
7444179,8805 S COTTAGE GROVE AVE,8805,S,COTTAGE GROVE,AVE,8805 S COTTAGE GROVE AVE
7445121,434 W ROSCOE ST,434,W,ROSCOE,ST,434 W ROSCOE ST
7444894,820 W RANDOLPH ST,820,W,RANDOLPH,ST,820 W RANDOLPH ST
7443999,3344 W OHIO ST,3344,W,OHIO,ST,3344 W OHIO ST
7444428,8035 S PAULINA ST,8035,S,PAULINA,ST,8035 S PAULINA ST
7444881,160 N ELIZABETH ST,160,N,ELIZABETH,ST,160 N ELIZABETH ST
7444490,1343 N CLEVELAND AVE,1343,N,CLEVELAND,AVE,1343 N CLEVELAND AVE
7445076,145 E 121ST PL,145,E,121ST,PL,145 E 121ST PL
7444102,2140 N ELSTON AVE,2140,N,ELSTON,AVE,2140 N ELSTON AVE
7444176,8805 S COTTAGE GROVE AVE,8805,S,COTTAGE GROVE,AVE,8805 S COTTAGE GROVE AVE
7444170,8805 S COTTAGE GROVE AVE,8805,S,COTTAGE GROVE,AVE,8805 S COTTAGE GROVE AVE
7443865,7933 S MANISTEE AVE,7933,S,MANISTEE,AVE,7933 S MANISTEE AVE
7444204,1755 E 78TH ST,1755,E,78TH,ST,1755 E 78TH ST
6642832,434 W ROSCOE ST,434,W,ROSCOE,ST,434 W ROSCOE ST
7445467,2501 S RIDGEWAY AVE,2501,S,RIDGEWAY,AVE,2501 S RIDGEWAY AVE
7432874,6425 W GRAND AVE,6425,W,GRAND,AVE,6425 W GRAND AVE
7444252,6425 W GRAND AVE,6425,W,GRAND,AVE,6425 W GRAND AVE
7444477,1755 W ALBION AVE,1755,W,ALBION,AVE,1755 W ALBION AVE
7443770,1668 W OGDEN AVE,1668,W,OGDEN,AVE,1668 W OGDEN AVE
7443771,1668 W OGDEN AVE,1668,W,OGDEN,AVE,1668 W OGDEN AVE
7444384,2153 W 111TH ST,2153,W,111TH,ST,2153 W 111TH ST
7444044,4849 W IRVING PARK RD,4849,W,IRVING PARK,RD,4849 W IRVING PARK RD
7444210,1755 E 78TH ST,1755,E,78TH,ST,1755 E 78TH ST
7444103,8026 S DOBSON AVE,8026,S,DOBSON,AVE,8026 S DOBSON AVE
7444880,160 N ELIZABETH ST,160,N,ELIZABETH,ST,160 N ELIZABETH ST
7444132,3908 W CONGRESS PKWY,3908,W,CONGRESS,PKWY,3908 W CONGRESS PKWY
7444251,6425 W GRAND AVE,6425,W,GRAND,AVE,6425 W GRAND AVE
7445484,2501 S RIDGEWAY AVE,2501,S,RIDGEWAY,AVE,2501 S RIDGEWAY AVE
7443864,7933 S MANISTEE AVE,7933,S,MANISTEE,AVE,7933 S MANISTEE AVE
7444209,1755 E 78TH ST,1755,E,78TH,ST,1755 E 78TH ST
7444945,13205 S BRANDON AVE,13205,S,BRANDON,AVE,13205 S BRANDON AVE
7444122,7932 S ESCANABA AVE,7932,S,ESCANABA,AVE,7932 S ESCANABA AVE
7444009,4501 W JACKSON BLVD,4501,W,JACKSON,BLVD,4501 W JACKSON BLVD
7444173,8805 S COTTAGE GROVE AVE,8805,S,COTTAGE GROVE,AVE,8805 S COTTAGE GROVE AVE
7443989,3307 W BEACH AVE,3307,W,BEACH,AVE,3307 W BEACH AVE
7444314,4814 N SAWYER AVE,4814,N,SAWYER,AVE,4814 N SAWYER AVE
7444007,4501 W JACKSON BLVD,4501,W,JACKSON,BLVD,4501 W JACKSON BLVD
7444389,5111 W MONTROSE AVE,5111,W,MONTROSE,AVE,5111 W MONTROSE AVE
7444208,1755 E 78TH ST,1755,E,78TH,ST,1755 E 78TH ST
7444147,5939 S INDIANA AVE,5939,S,INDIANA,AVE,5939 S INDIANA AVE
7444440,2417 W ROOSEVELT RD,2417,W,ROOSEVELT,RD,2417 W ROOSEVELT RD
7444382,301 S CENTRAL AVE,301,S,CENTRAL,AVE,301 S CENTRAL AVE
7444150,5939 S INDIANA AVE,5939,S,INDIANA,AVE,5939 S INDIANA AVE
7444126,1216 N LA SALLE DR,1216,N,LA SALLE,DR,1216 N LA SALLE DR
7444157,6734 S EAST END AVE,6734,S,EAST END,AVE,6734 S EAST END AVE
7444431,8035 S PAULINA ST,8035,S,PAULINA,ST,8035 S PAULINA ST
7444432,8035 S PAULINA ST,8035,S,PAULINA,ST,8035 S PAULINA ST
7444488,1343 N CLEVELAND AVE,1343,N,CLEVELAND,AVE,1343 N CLEVELAND AVE
7444891,2515 W JEROME ST,2515,W,JEROME,ST,2515 W JEROME ST
7444116,7830 S LUELLA AVE,7830,S,LUELLA,AVE,7830 S LUELLA AVE
7443986,3307 W BEACH AVE,3307,W,BEACH,AVE,3307 W BEACH AVE
7444104,8026 S DOBSON AVE,8026,S,DOBSON,AVE,8026 S DOBSON AVE
7444248,6425 W GRAND AVE,6425,W,GRAND,AVE,6425 W GRAND AVE
6644825,434 W ROSCOE ST,434,W,ROSCOE,ST,434 W ROSCOE ST
7445077,145 E 121ST PL,145,E,121ST,PL,145 E 121ST PL
7444175,8805 S COTTAGE GROVE AVE,8805,S,COTTAGE GROVE,AVE,8805 S COTTAGE GROVE AVE
7445487,2501 S RIDGEWAY AVE,2501,S,RIDGEWAY,AVE,2501 S RIDGEWAY AVE
7444093,2140 N ELSTON AVE,2140,N,ELSTON,AVE,2140 N ELSTON AVE
7444386,38 N CENTRAL AVE,38,N,CENTRAL,AVE,38 N CENTRAL AVE
7443712,6332 S BELL AVE,6332,S,BELL,AVE,6332 S BELL AVE
7444161,6734 S EAST END AVE,6734,S,EAST END,AVE,6734 S EAST END AVE
7444274,6201 S KEDZIE AVE,6201,S,KEDZIE,AVE,6201 S KEDZIE AVE
7444205,1755 E 78TH ST,1755,E,78TH,ST,1755 E 78TH ST
7444383,301 S CENTRAL AVE,301,S,CENTRAL,AVE,301 S CENTRAL AVE
7444203,1755 E 78TH ST,1755,E,78TH,ST,1755 E 78TH ST
7444207,1755 E 78TH ST,1755,E,78TH,ST,1755 E 78TH ST
7444100,2140 N ELSTON AVE,2140,N,ELSTON,AVE,2140 N ELSTON AVE
7446503,415 W 95TH PL,415,W,95TH,PL,415 W 95TH PL
7444447,3111 W 15TH ST,3111,W,15TH,ST,3111 W 15TH ST
7444387,2153 W 111TH ST,2153,W,111TH,ST,2153 W 111TH ST
7444171,8805 S COTTAGE GROVE AVE,8805,S,COTTAGE GROVE,AVE,8805 S COTTAGE GROVE AVE
7444272,6201 S KEDZIE AVE,6201,S,KEDZIE,AVE,6201 S KEDZIE AVE
7444177,8805 S COTTAGE GROVE AVE,8805,S,COTTAGE GROVE,AVE,8805 S COTTAGE GROVE AVE
7445075,145 E 121ST PL,145,E,121ST,PL,145 E 121ST PL
7444178,8805 S COTTAGE GROVE AVE,8805,S,COTTAGE GROVE,AVE,8805 S COTTAGE GROVE AVE
7443858,7925 S VERNON AVE,7925,S,VERNON,AVE,7925 S VERNON AVE
7443866,7933 S MANISTEE AVE,7933,S,MANISTEE,AVE,7933 S MANISTEE AVE
7444948,13205 S BRANDON AVE,13205,S,BRANDON,AVE,13205 S BRANDON AVE
7444489,1343 N CLEVELAND AVE,1343,N,CLEVELAND,AVE,1343 N CLEVELAND AVE
7444174,8805 S COTTAGE GROVE AVE,8805,S,COTTAGE GROVE,AVE,8805 S COTTAGE GROVE AVE
7444277,6201 S KEDZIE AVE,6201,S,KEDZIE,AVE,6201 S KEDZIE AVE
7444160,6734 S EAST END AVE,6734,S,EAST END,AVE,6734 S EAST END AVE
7444273,6201 S KEDZIE AVE,6201,S,KEDZIE,AVE,6201 S KEDZIE AVE
7443766,4907 W WEST END AVE,4907,W,WEST END,AVE,4907 W WEST END AVE
7443987,3307 W BEACH AVE,3307,W,BEACH,AVE,3307 W BEACH AVE
7444008,4501 W JACKSON BLVD,4501,W,JACKSON,BLVD,4501 W JACKSON BLVD
7443998,3344 W OHIO ST,3344,W,OHIO,ST,3344 W OHIO ST
7444893,2515 W JEROME ST,2515,W,JEROME,ST,2515 W JEROME ST
7444212,1755 E 78TH ST,1755,E,78TH,ST,1755 E 78TH ST
7444162,6734 S EAST END AVE,6734,S,EAST END,AVE,6734 S EAST END AVE
7444211,1755 E 78TH ST,1755,E,78TH,ST,1755 E 78TH ST
7444148,5939 S INDIANA AVE,5939,S,INDIANA,AVE,5939 S INDIANA AVE
7444006,4501 W JACKSON BLVD,4501,W,JACKSON,BLVD,4501 W JACKSON BLVD
7443988,3307 W BEACH AVE,3307,W,BEACH,AVE,3307 W BEACH AVE
7443765,4907 W WEST END AVE,4907,W,WEST END,AVE,4907 W WEST END AVE
7445368,4180 N MARINE DR,4180,N,MARINE,DR,4180 N MARINE DR
7444206,1755 E 78TH ST,1755,E,78TH,ST,1755 E 78TH ST
7445504,2501 S RIDGEWAY AVE,2501,S,RIDGEWAY,AVE,2501 S RIDGEWAY AVE
7443796,6019 S TROY ST,6019,S,TROY,ST,6019 S TROY ST
7444487,1343 N CLEVELAND AVE,1343,N,CLEVELAND,AVE,1343 N CLEVELAND AVE
7444105,8026 S DOBSON AVE,8026,S,DOBSON,AVE,8026 S DOBSON AVE
7444282,1548 S SAWYER AVE,1548,S,SAWYER,AVE,1548 S SAWYER AVE
7444385,38 N CENTRAL AVE,38,N,CENTRAL,AVE,38 N CENTRAL AVE
7444429,8035 S PAULINA ST,8035,S,PAULINA,ST,8035 S PAULINA ST
7444146,5939 S INDIANA AVE,5939,S,INDIANA,AVE,5939 S INDIANA AVE
7444506,2602 W WINONA ST,2602,W,WINONA,ST,2602 W WINONA ST
7444427,8035 S PAULINA ST,8035,S,PAULINA,ST,8035 S PAULINA ST
7444281,6201 S KEDZIE AVE,6201,S,KEDZIE,AVE,6201 S KEDZIE AVE
7444149,5939 S INDIANA AVE,5939,S,INDIANA,AVE,5939 S INDIANA AVE
7444159,6734 S EAST END AVE,6734,S,EAST END,AVE,6734 S EAST END AVE
7444125,1216 N LA SALLE DR,1216,N,LA SALLE,DR,1216 N LA SALLE DR
7443859,7925 S VERNON AVE,7925,S,VERNON,AVE,7925 S VERNON AVE
7444450,1343 N CLEVELAND AVE,1343,N,CLEVELAND,AVE,1343 N CLEVELAND AVE
7443764,4907 W WEST END AVE,4907,W,WEST END,AVE,4907 W WEST END AVE
7444118,7830 S LUELLA AVE,7830,S,LUELLA,AVE,7830 S LUELLA AVE
7444180,8805 S COTTAGE GROVE AVE,8805,S,COTTAGE GROVE,AVE,8805 S COTTAGE GROVE AVE
7443730,2906 N KOLMAR AVE,2906,N,KOLMAR,AVE,2906 N KOLMAR AVE
7444250,6425 W GRAND AVE,6425,W,GRAND,AVE,6425 W GRAND AVE
7444390,2153 W 111TH ST,2153,W,111TH,ST,2153 W 111TH ST
7443860,7925 S VERNON AVE,7925,S,VERNON,AVE,7925 S VERNON AVE
7444430,8035 S PAULINA ST,8035,S,PAULINA,ST,8035 S PAULINA ST
7444275,6201 S KEDZIE AVE,6201,S,KEDZIE,AVE,6201 S KEDZIE AVE
7444957,13205 S BRANDON AVE,13205,S,BRANDON,AVE,13205 S BRANDON AVE
7446504,415 W 95TH PL,415,W,95TH,PL,415 W 95TH PL
7443797,6019 S TROY ST,6019,S,TROY,ST,6019 S TROY ST
7444005,4501 W JACKSON BLVD,4501,W,JACKSON,BLVD,4501 W JACKSON BLVD
7444315,4814 N SAWYER AVE,4814,N,SAWYER,AVE,4814 N SAWYER AVE
7217950,2153 W 111TH ST,2153,W,111TH,ST,2153 W 111TH ST
7444276,6201 S KEDZIE AVE,6201,S,KEDZIE,AVE,6201 S KEDZIE AVE
7425118,4180 N MARINE DR,4180,N,MARINE,DR,4180 N MARINE DR
7444099,2140 N ELSTON AVE,2140,N,ELSTON,AVE,2140 N ELSTON AVE
7446147,604 W ADDISON ST,604,W,ADDISON,ST,604 W ADDISON ST
7444158,6734 S EAST END AVE,6734,S,EAST END,AVE,6734 S EAST END AVE
7446145,3422 N SHEFFIELD AVE,3422,N,SHEFFIELD,AVE,3422 N SHEFFIELD AVE
7444892,820 W RANDOLPH ST,820,W,RANDOLPH,ST,820 W RANDOLPH ST
7444156,6734 S EAST END AVE,6734,S,EAST END,AVE,6734 S EAST END AVE
7445369,4180 N MARINE DR,4180,N,MARINE,DR,4180 N MARINE DR
7444249,6425 W GRAND AVE,6425,W,GRAND,AVE,6425 W GRAND AVE
7444172,8805 S COTTAGE GROVE AVE,8805,S,COTTAGE GROVE,AVE,8805 S COTTAGE GROVE AVE
7444890,820 W RANDOLPH ST,820,W,RANDOLPH,ST,820 W RANDOLPH ST
7443627,525 W OAKDALE AVE,525,W,OAKDALE,AVE,525 W OAKDALE AVE
7443562,6351 S LOOMIS BLVD,6351,S,LOOMIS,BLVD,6351 S LOOMIS BLVD
7446027,3633 S UNION AVE,3633,S,UNION,AVE,3633 S UNION AVE
7443560,6351 S LOOMIS BLVD,6351,S,LOOMIS,BLVD,6351 S LOOMIS BLVD
7443561,6351 S LOOMIS BLVD,6351,S,LOOMIS,BLVD,6351 S LOOMIS BLVD
7443994,6928 S MAPLEWOOD AVE,6928,S,MAPLEWOOD,AVE,6928 S MAPLEWOOD AVE
7443545,6134 S COTTAGE GROVE AVE,6134,S,COTTAGE GROVE,AVE,6134 S COTTAGE GROVE AVE
7443556,5612 S WABASH AVE,5612,S,WABASH,AVE,5612 S WABASH AVE
7443593,6928 S MAPLEWOOD AVE,6928,S,MAPLEWOOD,AVE,6928 S MAPLEWOOD AVE
7443584,6742 W 64TH PL,6742,W,64TH,PL,6742 W 64TH PL
7443546,6134 S COTTAGE GROVE AVE,6134,S,COTTAGE GROVE,AVE,6134 S COTTAGE GROVE AVE
7443980,6040 S HARPER AVE,6040,S,HARPER,AVE,6040 S HARPER AVE
7443583,6742 W 64TH PL,6742,W,64TH,PL,6742 W 64TH PL
7443581,6742 W 64TH PL,6742,W,64TH,PL,6742 W 64TH PL
7443582,6742 W 64TH PL,6742,W,64TH,PL,6742 W 64TH PL
7443563,6351 S LOOMIS BLVD,6351,S,LOOMIS,BLVD,6351 S LOOMIS BLVD
7443625,5110 S DR MARTIN L KING JR DR,5110,S,DR MARTIN L KING JR,DR,5110 S DR MARTIN L KING JR DR
7443604,7011 S ABERDEEN ST,7011,S,ABERDEEN,ST,7011 S ABERDEEN ST
7443594,6928 S MAPLEWOOD AVE,6928,S,MAPLEWOOD,AVE,6928 S MAPLEWOOD AVE
7443577,1709 E 84TH ST,1709,E,84TH,ST,1709 E 84TH ST
7443579,8029 S DOBSON AVE,8029,S,DOBSON,AVE,8029 S DOBSON AVE
7443605,7011 S ABERDEEN ST,7011,S,ABERDEEN,ST,7011 S ABERDEEN ST
7443551,4520 S DREXEL BLVD,4520,S,DREXEL,BLVD,4520 S DREXEL BLVD
7443603,7011 S ABERDEEN ST,7011,S,ABERDEEN,ST,7011 S ABERDEEN ST
7443620,8719 S EXCHANGE AVE,8719,S,EXCHANGE,AVE,8719 S EXCHANGE AVE
7446026,3633 S UNION AVE,3633,S,UNION,AVE,3633 S UNION AVE
7443595,6928 S MAPLEWOOD AVE,6928,S,MAPLEWOOD,AVE,6928 S MAPLEWOOD AVE
7446304,5304 W DIVISION ST,5304,W,DIVISION,ST,5304 W DIVISION ST
7443589,6928 S MAPLEWOOD AVE,6928,S,MAPLEWOOD,AVE,6928 S MAPLEWOOD AVE
7443565,6351 S LOOMIS BLVD,6351,S,LOOMIS,BLVD,6351 S LOOMIS BLVD
7443555,5612 S WABASH AVE,5612,S,WABASH,AVE,5612 S WABASH AVE
7443592,6928 S MAPLEWOOD AVE,6928,S,MAPLEWOOD,AVE,6928 S MAPLEWOOD AVE
7443573,214 N CENTRAL AVE,214,N,CENTRAL,AVE,214 N CENTRAL AVE
7446029,3633 S UNION AVE,3633,S,UNION,AVE,3633 S UNION AVE
7443995,6928 S MAPLEWOOD AVE,6928,S,MAPLEWOOD,AVE,6928 S MAPLEWOOD AVE
7443621,8719 S EXCHANGE AVE,8719,S,EXCHANGE,AVE,8719 S EXCHANGE AVE
7446224,4911 W BELLE PLAINE AVE,4911,W,BELLE PLAINE,AVE,4911 W BELLE PLAINE AVE
7443981,6040 S HARPER AVE,6040,S,HARPER,AVE,6040 S HARPER AVE
7443559,6351 S LOOMIS BLVD,6351,S,LOOMIS,BLVD,6351 S LOOMIS BLVD
7443629,2930 N COMMONWEALTH AVE,2930,N,COMMONWEALTH,AVE,2930 N COMMONWEALTH AVE
7446031,3633 S UNION AVE,3633,S,UNION,AVE,3633 S UNION AVE
7443590,6928 S MAPLEWOOD AVE,6928,S,MAPLEWOOD,AVE,6928 S MAPLEWOOD AVE
7443574,214 N CENTRAL AVE,214,N,CENTRAL,AVE,214 N CENTRAL AVE
7443619,8719 S EXCHANGE AVE,8719,S,EXCHANGE,AVE,8719 S EXCHANGE AVE
7443549,4520 S DREXEL BLVD,4520,S,DREXEL,BLVD,4520 S DREXEL BLVD
7446030,3633 S UNION AVE,3633,S,UNION,AVE,3633 S UNION AVE
7443982,6040 S HARPER AVE,6040,S,HARPER,AVE,6040 S HARPER AVE
7443609,6752 S NORMAL BLVD,6752,S,NORMAL,BLVD,6752 S NORMAL BLVD
7443550,4520 S DREXEL BLVD,4520,S,DREXEL,BLVD,4520 S DREXEL BLVD
7443564,6351 S LOOMIS BLVD,6351,S,LOOMIS,BLVD,6351 S LOOMIS BLVD
7443591,6928 S MAPLEWOOD AVE,6928,S,MAPLEWOOD,AVE,6928 S MAPLEWOOD AVE
7446028,3633 S UNION AVE,3633,S,UNION,AVE,3633 S UNION AVE
7443511,753 W 79TH ST,753,W,79TH,ST,753 W 79TH ST
7443475,605 E 84TH ST,605,E,84TH,ST,605 E 84TH ST
7443532,5801 N PULASKI RD,5801,N,PULASKI,RD,5801 N PULASKI RD
7443523,9049 S BISHOP ST,9049,S,BISHOP,ST,9049 S BISHOP ST
7443447,1924 S THROOP ST,1924,S,THROOP,ST,1924 S THROOP ST
7443518,6700 S OGLESBY AVE,6700,S,OGLESBY,AVE,6700 S OGLESBY AVE
7446316,5801 S ALBANY AVE,5801,S,ALBANY,AVE,5801 S ALBANY AVE
7443498,11429 S FORRESTVILLE AVE,11429,S,FORRESTVILLE,AVE,11429 S FORRESTVILLE AVE
7443476,605 E 84TH ST,605,E,84TH,ST,605 E 84TH ST
7443461,6565 S YALE AVE,6565,S,YALE,AVE,6565 S YALE AVE
7443542,4064 W 115TH ST,4064,W,115TH,ST,4064 W 115TH ST
7443499,11429 S FORRESTVILLE AVE,11429,S,FORRESTVILLE,AVE,11429 S FORRESTVILLE AVE
7443430,303 S KILPATRICK AVE,303,S,KILPATRICK,AVE,303 S KILPATRICK AVE
7443468,710 W 14TH ST,710,W,14TH,ST,710 W 14TH ST
7443435,2733 N AUSTIN AVE,2733,N,AUSTIN,AVE,2733 N AUSTIN AVE
7443507,1836 S CENTRAL PARK AVE,1836,S,CENTRAL PARK,AVE,1836 S CENTRAL PARK AVE
7443531,5801 N PULASKI RD,5801,N,PULASKI,RD,5801 N PULASKI RD
7443519,6700 S OGLESBY AVE,6700,S,OGLESBY,AVE,6700 S OGLESBY AVE
7443479,9154 S COTTAGE GROVE AVE,9154,S,COTTAGE GROVE,AVE,9154 S COTTAGE GROVE AVE
7443443,1342 W TAYLOR ST,1342,W,TAYLOR,ST,1342 W TAYLOR ST
7446334,109 E 56TH ST,109,E,56TH,ST,109 E 56TH ST
7443429,303 S KILPATRICK AVE,303,S,KILPATRICK,AVE,303 S KILPATRICK AVE
7443467,710 W 14TH ST,710,W,14TH,ST,710 W 14TH ST
7446317,5801 S ALBANY AVE,5801,S,ALBANY,AVE,5801 S ALBANY AVE
7443453,146 W 66TH ST,146,W,66TH,ST,146 W 66TH ST
7443462,6565 S YALE AVE,6565,S,YALE,AVE,6565 S YALE AVE
7443455,146 W 66TH ST,146,W,66TH,ST,146 W 66TH ST
7443437,2733 N AUSTIN AVE,2733,N,AUSTIN,AVE,2733 N AUSTIN AVE
7443517,6700 S OGLESBY AVE,6700,S,OGLESBY,AVE,6700 S OGLESBY AVE
7443534,5801 N PULASKI RD,5801,N,PULASKI,RD,5801 N PULASKI RD
7443504,2021 N HUMBOLDT BLVD,2021,N,HUMBOLDT,BLVD,2021 N HUMBOLDT BLVD
7443463,6565 S YALE AVE,6565,S,YALE,AVE,6565 S YALE AVE
7443473,4400 S DREXEL BLVD,4400,S,DREXEL,BLVD,4400 S DREXEL BLVD
7443503,2021 N HUMBOLDT BLVD,2021,N,HUMBOLDT,BLVD,2021 N HUMBOLDT BLVD
7443529,6700 S OGLESBY AVE,6700,S,OGLESBY,AVE,6700 S OGLESBY AVE
7443438,2733 N AUSTIN AVE,2733,N,AUSTIN,AVE,2733 N AUSTIN AVE
7443535,5801 N PULASKI RD,5801,N,PULASKI,RD,5801 N PULASKI RD
7443484,10208 S GREEN ST,10208,S,GREEN,ST,10208 S GREEN ST
7443456,146 W 66TH ST,146,W,66TH,ST,146 W 66TH ST
7443431,303 S KILPATRICK AVE,303,S,KILPATRICK,AVE,303 S KILPATRICK AVE
7443525,9049 S BISHOP ST,9049,S,BISHOP,ST,9049 S BISHOP ST
7443508,1836 S CENTRAL PARK AVE,1836,S,CENTRAL PARK,AVE,1836 S CENTRAL PARK AVE
7443512,753 W 79TH ST,753,W,79TH,ST,753 W 79TH ST
7443471,4149 S INDIANA AVE,4149,S,INDIANA,AVE,4149 S INDIANA AVE
7443436,2733 N AUSTIN AVE,2733,N,AUSTIN,AVE,2733 N AUSTIN AVE
7443444,1342 W TAYLOR ST,1342,W,TAYLOR,ST,1342 W TAYLOR ST
7443524,9049 S BISHOP ST,9049,S,BISHOP,ST,9049 S BISHOP ST
7443454,146 W 66TH ST,146,W,66TH,ST,146 W 66TH ST
7443513,753 W 79TH ST,753,W,79TH,ST,753 W 79TH ST
7443448,1924 S THROOP ST,1924,S,THROOP,ST,1924 S THROOP ST
7443483,10208 S GREEN ST,10208,S,GREEN,ST,10208 S GREEN ST
7443481,1639 W 81ST ST,1639,W,81ST,ST,1639 W 81ST ST
7443449,1924 S THROOP ST,1924,S,THROOP,ST,1924 S THROOP ST
7443533,5801 N PULASKI RD,5801,N,PULASKI,RD,5801 N PULASKI RD
7443497,11429 S FORRESTVILLE AVE,11429,S,FORRESTVILLE,AVE,11429 S FORRESTVILLE AVE
7443541,4064 W 115TH ST,4064,W,115TH,ST,4064 W 115TH ST
6875153,2320 W 113TH PL,2320,W,113TH,PL,2320 W 113TH PL
7443412,1307 W 71ST ST,1307,W,71ST,ST,1307 W 71ST ST
7443358,4840 S DREXEL BLVD,4840,S,DREXEL,BLVD,4840 S DREXEL BLVD
7444229,6015 S NORMAL BLVD,6015,S,NORMAL,BLVD,6015 S NORMAL BLVD
7443350,4751 S VINCENNES AVE,4751,S,VINCENNES,AVE,4751 S VINCENNES AVE
7444065,400 E RANDOLPH ST,400,E,RANDOLPH,ST,400 E RANDOLPH ST
7443403,8036 S VERNON AVE,8036,S,VERNON,AVE,8036 S VERNON AVE
